Series_reference,Period,Data_value,STATUS,UNITS,Subject,Group,Series_title_1
CPIQ.SE901,1968.09,60.425967,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1968.12,61.119292,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1969.03,62.292611,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1969.06,62.879271,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1969.09,63.465931,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1969.12,63.199267,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1970.03,64.852581,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1970.06,66.612562,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1970.09,67.145888,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1970.12,69.705859,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1971.03,71.8925,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1971.06,72.372495,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1971.09,73.439149,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1971.12,75.092463,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1972.03,76.105784,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1972.06,76.532446,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1972.09,76.692445,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1972.12,77.439103,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1973.03,80.639065,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1973.06,84.105691,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1973.09,86.61233,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1973.12,89.865625,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1974.03,92.265597,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1974.06,93.758913,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1974.09,96.585547,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1974.12,97.972198,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1975.03,98.658003,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1975.06,102.576891,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1975.09,107.181584,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1975.12,112.472083,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1976.03,117.27272,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1976.06,122.857136,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1976.09,127.461829,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1976.12,131.380717,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1977.03,137.454993,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1977.06,142.353603,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1977.09,149.995435,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1977.12,154.012295,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1978.03,154.936369,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1978.06,159.556738,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1978.09,164.331119,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1978.12,167.719389,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1979.03,172.031733,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1979.06,188.511049,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1979.09,194.825553,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1979.12,202.834192,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1980.03,214.07709,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1980.06,224.703938,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1980.09,231.634492,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1980.12,242.877389,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1981.03,251.620975,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1981.06,260.607438,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1981.09,271.294043,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1981.12,282.952158,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1982.03,289.26697,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1982.06,299.467821,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1982.09,304.568245,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1982.12,305.054001,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1983.03,307.239897,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1983.06,308.454284,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1983.09,313.554709,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1983.12,317.440748,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1984.03,317.758188,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1984.06,325.059325,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1984.09,333.630226,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1984.12,343.153448,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1985.03,360.93013,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1985.06,376.802167,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1985.09,385.690508,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1985.12,390.134679,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1986.03,399.975342,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1986.06,406.959038,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1986.09,414.577616,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1986.12,464.098372,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1987.03,466.320458,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1987.06,476.796002,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1987.09,482.192495,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1987.12,485.366903,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1988.03,497.11221,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1988.06,504.095907,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1988.09,508.540078,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1988.12,518.380741,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1989.03,522.009406,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1989.06,533.932163,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1989.09,569.182053,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1989.12,578.512907,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1990.03,578.512907,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1990.06,590.435663,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1990.09,598.211375,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1990.12,597.692994,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1991.03,597.692994,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1991.06,596.137852,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1991.09,598.729755,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1991.12,592.509186,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1992.03,591.990805,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1992.06,591.472425,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1992.09,601.321659,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1992.12,602.876801,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1993.03,608.060609,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1993.06,599.766517,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1993.09,604.431944,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1993.12,601.84004,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1994.03,603.64556,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1994.06,597.62716,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1994.09,600.03452,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1994.12,604.2474,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1995.03,608.46028,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1995.06,612.67316,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1995.09,604.84924,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1995.12,610.2658,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1996.03,610.2658,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1996.06,615.682361,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1996.09,620.497081,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1996.12,624.108122,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1997.03,628.321002,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1997.06,630.728362,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1997.09,632.533881,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1997.12,632.533881,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1998.03,642.765163,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1998.06,647.579883,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1998.09,656.607483,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1998.12,658.413004,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1999.03,663.829564,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1999.06,659.616684,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1999.09,655.658983,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,1999.12,653.020517,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2000.03,662.25515,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2000.06,659.616684,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2000.09,667.532084,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2000.12,676.766717,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2001.03,693.916751,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2001.06,699.193685,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2001.09,711.726401,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2001.12,722.280268,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2002.03,730.855286,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2002.06,727.557202,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2002.09,728.216818,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2002.12,728.876435,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2003.03,729.536052,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2003.06,727.557202,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2003.09,730.195669,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2003.12,730.195669,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2004.03,732.834135,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2004.06,735.472602,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2004.09,734.153369,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2004.12,738.770685,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2005.03,744.047619,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2005.06,743.388002,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2005.09,746.026469,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2005.12,749.984169,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2006.03,757.239953,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2006.06,759.878419,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2006.09,775.075988,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2006.12,778.87538,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2007.03,787.234043,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2007.06,791.033435,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2007.09,800.911854,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2007.12,813.069909,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2008.03,827.507599,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2008.06,845.744681,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2008.09,876.899696,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2008.12,889.817629,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2009.03,900.455927,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2009.06,908.81459,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2009.09,924.012158,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2009.12,901.975684,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2010.03,911.094225,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2010.06,902.735562,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2010.09,924.772036,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2010.12,943.768997,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2011.03,955.167173,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2011.06,965.805471,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2011.09,981.762918,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2011.12,959.726444,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2012.03,961.246201,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2012.06,962.006079,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2012.09,972.644377,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2012.12,955.167173,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2013.03,962.006079,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2013.06,963.525836,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2013.09,980.243161,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2013.12,967.325228,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2014.03,969.604863,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2014.06,978.723404,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2014.09,978.723404,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2014.12,971.884498,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2015.03,981.00304,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2015.06,980.243161,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2015.09,986.322188,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2015.12,965.805471,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2016.03,977.203647,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2016.06,980.243161,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
CPIQ.SE901,2016.09,984.042553,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Food
